family,variant,symbol,timeframe,requested_range,actual_range,net_perf_pct,asset_symbol,asset_perf_pct,excess_vs_asset_pct,beat_asset,max_drawdown_pct,positions,win_rate_pct,notes
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.65,SPY,210.16,-195.51,False,-12.35,230,20.43,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.57,SPY,210.16,-195.6,False,-10.17,112,66.07,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.57,SPY,210.16,-195.6,False,-10.17,112,66.07,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.57,SPY,210.16,-195.6,False,-10.17,112,66.07,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.57,SPY,210.16,-195.6,False,-10.17,112,66.07,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA200, exit above SMA5, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.55,SPY,210.16,-195.61,False,-9.65,53,67.92,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA200, exit above SMA5, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.55,SPY,210.16,-195.61,False,-9.65,53,67.92,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA200, exit above SMA5, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.55,SPY,210.16,-195.61,False,-9.65,53,67.92,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA200, exit above SMA5, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.55,SPY,210.16,-195.61,False,-9.65,53,67.92,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA3, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.47,SPY,210.16,-195.69,False,-7.47,53,71.7,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA3, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.47,SPY,210.16,-195.69,False,-7.47,53,71.7,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA3, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.47,SPY,210.16,-195.69,False,-7.47,53,71.7,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA3, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.47,SPY,210.16,-195.69,False,-7.47,53,71.7,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA3, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.46,SPY,210.16,-195.7,False,-4.85,38,73.68,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA3, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.46,SPY,210.16,-195.7,False,-4.85,38,73.68,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA3, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.46,SPY,210.16,-195.7,False,-4.85,38,73.68,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA3, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.46,SPY,210.16,-195.7,False,-4.85,38,73.68,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA100, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.44,SPY,210.16,-195.73,False,-17.61,255,17.65,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,14.25,SPY,210.16,-195.92,False,-15.33,217,21.2,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA2, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.62,SPY,210.16,-196.55,False,-15.29,171,63.16,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=15, above SMA50, exit above SMA2, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.44,SPY,210.16,-196.72,False,-6.49,51,62.75,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=15, above SMA50, exit above SMA2, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.44,SPY,210.16,-196.72,False,-6.49,51,62.75,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=15, above SMA50, exit above SMA2, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.44,SPY,210.16,-196.72,False,-6.49,51,62.75,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=15, above SMA50, exit above SMA2, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.44,SPY,210.16,-196.72,False,-6.49,51,62.75,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA5, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.35,SPY,210.16,-196.82,False,-6.1,40,65.0,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA5, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.35,SPY,210.16,-196.82,False,-6.1,40,65.0,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA5, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.35,SPY,210.16,-196.82,False,-6.1,40,65.0,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA5, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.35,SPY,210.16,-196.82,False,-6.1,40,65.0,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA20, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.31,SPY,210.16,-196.86,False,-13.39,82,37.8,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.31,SPY,210.16,-196.86,False,-13.39,82,37.8,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA20, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.31,SPY,210.16,-196.86,False,-13.39,82,37.8,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA20, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.31,SPY,210.16,-196.86,False,-13.39,82,37.8,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA10, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.05,SPY,210.16,-197.11,False,-9.55,68,58.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA10, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.05,SPY,210.16,-197.11,False,-9.55,68,58.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA10, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.05,SPY,210.16,-197.11,False,-9.55,68,58.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=3, above SMA200, exit above SMA10, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,13.05,SPY,210.16,-197.11,False,-9.55,68,58.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA100, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.94,SPY,210.16,-197.22,False,-20.42,241,18.26,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA100, exit above SMA2, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.77,SPY,210.16,-197.4,False,-18.74,168,66.07,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA100, exit above SMA2, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.77,SPY,210.16,-197.4,False,-18.74,168,66.07,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA100, exit above SMA2, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.77,SPY,210.16,-197.4,False,-18.74,168,66.07,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA3, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.72,SPY,210.16,-197.44,False,-6.02,41,73.17,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA3, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.72,SPY,210.16,-197.44,False,-6.02,41,73.17,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA3, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.72,SPY,210.16,-197.44,False,-6.02,41,73.17,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA200, exit above SMA3, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.72,SPY,210.16,-197.44,False,-6.02,41,73.17,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA2, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.71,SPY,210.16,-197.45,False,-20.14,184,65.76,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA150, exit above SMA5, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.6,SPY,210.16,-197.56,False,-8.76,43,69.77,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA150, exit above SMA5, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.6,SPY,210.16,-197.56,False,-8.76,43,69.77,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA150, exit above SMA5, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.6,SPY,210.16,-197.56,False,-8.76,43,69.77,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA150, exit above SMA5, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.6,SPY,210.16,-197.56,False,-8.76,43,69.77,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=3, above SMA200, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.57,SPY,210.16,-197.6,False,-15.33,194,22.16,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=3, above SMA100, exit above SMA2, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.47,SPY,210.16,-197.7,False,-19.18,161,67.08,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=3, above SMA100, exit above SMA2, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.47,SPY,210.16,-197.7,False,-19.18,161,67.08,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=3, above SMA100, exit above SMA2, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.47,SPY,210.16,-197.7,False,-19.18,161,67.08,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA20, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.39,SPY,210.16,-197.77,False,-11.55,61,42.62,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.39,SPY,210.16,-197.77,False,-11.55,61,42.62,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA20, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.39,SPY,210.16,-197.77,False,-11.55,61,42.62,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=10, above SMA100, exit above SMA20, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.39,SPY,210.16,-197.77,False,-11.55,61,42.62,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA50, exit above SMA10, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.35,SPY,210.16,-197.81,False,-13.67,125,43.2,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA50, exit above SMA10, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.35,SPY,210.16,-197.81,False,-13.67,125,43.2,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA50, exit above SMA10, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.35,SPY,210.16,-197.81,False,-13.67,125,43.2,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA50, exit above SMA10, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.35,SPY,210.16,-197.81,False,-13.67,125,43.2,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA100, exit above SMA2, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.18,SPY,210.16,-197.99,False,-4.99,40,67.5,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA100, exit above SMA2, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.18,SPY,210.16,-197.99,False,-4.99,40,67.5,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA100, exit above SMA2, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.18,SPY,210.16,-197.99,False,-4.99,40,67.5,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA100, exit above SMA2, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.18,SPY,210.16,-197.99,False,-4.99,40,67.5,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"21-day positive return, above SMA50, no stop",QQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,168.92,QQQ,367.0,-198.08,False,-24.68,72,45.83,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"21-day positive return, above SMA50, 10% stop",QQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,168.92,QQQ,367.0,-198.08,False,-24.68,72,45.83,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"21-day positive return, above SMA50, 20% stop",QQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,168.92,QQQ,367.0,-198.08,False,-24.68,72,45.83,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA2, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.04,SPY,210.16,-198.12,False,-4.85,38,71.05,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA2, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.04,SPY,210.16,-198.12,False,-4.85,38,71.05,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA2, 10% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.04,SPY,210.16,-198.12,False,-4.85,38,71.05,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=3, above SMA100, exit above SMA2, 20% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,12.04,SPY,210.16,-198.12,False,-4.85,38,71.05,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=3, above SMA100, exit above SMA20, 5% stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,11.9,SPY,210.16,-198.26,False,-19.97,218,18.81,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=5, above SMA50, exit above SMA3, no stop",SPY,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,11.87,SPY,210.16,-198.29,False,-4.99,29,79.31,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
