date,baseline,is_rank_1_with_exit_profiles,is_rank_2_with_exit_profiles,is_rank_3_with_exit_profiles,risk_first_trend_runner__one_r_invalidation,risk_first_trend_runner__trend_structure_break,risk_first_trend_runner__time_and_volatility_failure,volatility_ladder__one_r_invalidation,volatility_ladder__trend_structure_break,volatility_ladder__time_and_volatility_failure,structure_ladder__one_r_invalidation,structure_ladder__trend_structure_break,structure_ladder__time_and_volatility_failure
2024-12-04,539.6720724544908,568.0762640384213,811.0165579402114,518.0002138324063,568.0762640384213,392.68533576723286,518.0002138324063,811.0165579402114,637.6491454983234,759.8813310787634,1077.4281772300842,660.5638813532407,953.8304736740278
2024-12-05,535.2296010024809,564.9587380266499,806.0094646195812,515.1574984384457,564.9587380266499,390.5303315429889,515.1574984384457,806.0094646195812,633.7123963085915,755.1899388993246,1068.5590061848484,655.1262529582896,945.9787339497875
2024-12-06,548.9950368422042,574.6454260646194,821.5566310374834,523.9903027512424,574.6454260646194,397.22629929496173,523.9903027512424,821.5566310374834,645.9361139185917,769.7568443422213,1096.0410072046832,671.9752807122195,970.3081236986704
2024-12-09,536.168094078697,565.6945934889864,807.1602442177881,515.8284880765804,565.6945934889864,391.03899502287015,515.8284880765804,807.1602442177881,634.6171788562094,756.2681609458444,1070.432660457621,656.2749776388699,947.6374510506292
2024-12-10,530.3490596933394,561.6016030910408,800.5901592936734,512.096295701075,561.6016030910408,388.20969654579,512.096295701075,800.5901592936734,629.4515518456424,750.1123250032141,1058.8152506803463,649.1524227847017,937.3527381529109
2024-12-11,558.6935242313434,581.6114392952753,832.6807687208341,530.3422603517716,581.6114392952753,402.04158804685034,530.3422603517716,832.6807687208341,654.6822940289086,780.1795964638262,1115.4035499837528,683.8463238882874,987.4494828544832
2024-12-12,547.6185706557332,577.7683545449488,820.3011270341317,526.8379443849448,577.7683545449488,396.72848795414217,526.8379443849448,820.3011270341317,644.9489934374266,768.5805008460237,1099.9261381311715,670.2904726721232,973.7475699190439
2024-12-13,559.3818298847364,581.9053209743918,833.5166414271035,530.6102362948986,581.9053209743918,402.40983904704717,530.6102362948986,833.5166414271035,655.3394859341538,780.9627667436854,1116.4652072793745,684.6888167226762,988.3893516109936
2024-12-16,583.7218928278622,590.3453592349451,860.7178925662301,538.3062832880267,590.3453592349451,414.083059124475,538.3062832880267,860.7178925662301,676.7260462645633,806.4489577717742,1150.471287521939,714.4812912099477,1018.494407624055
2024-12-17,575.9004883380314,587.7086413618143,852.0681962740691,535.9019926873458,587.7086413618143,410.3841388708488,535.9019926873458,852.0681962740691,669.9253571842755,798.3446315806942,1139.6805137254707,704.907815814161,1008.9415027538154
2024-12-18,513.6426639260504,572.4218132622905,811.9589753881291,521.9627019166315,572.4218132622905,380.80770546882593,521.9627019166315,811.9589753881291,638.3901065483586,760.764328371167,1107.479932999507,628.7036313894524,980.4348274918169
2024-12-19,506.3844230047629,564.3329691668628,800.4852519701358,514.5868912441315,564.3329691668628,377.22026454267865,514.5868912441315,800.4852519701358,629.3690700953557,750.0140321682908,1091.8302279929947,619.8194736953984,966.5803860963857
2024-12-20,519.5242935405521,578.9765123270763,821.2565713450156,527.9396027873507,578.9765123270763,383.7457752211148,527.9396027873507,821.2565713450156,645.7001966557104,769.4757036475177,1120.1614862054025,635.902803414729,991.6616100810742
2024-12-23,533.9947722433158,595.1029329684151,844.1312970756711,542.6444758288335,595.1029329684151,390.87150560774614,542.6444758288335,844.1312970756711,663.6850937245275,790.9081600703785,1151.3617075065572,653.6148105109328,1019.2826826419598
2024-12-24,555.2139260684463,618.750319296552,877.6742318988123,564.2073397433941,618.750319296552,401.2261170939325,564.2073397433941,877.6742318988123,690.057704145459,822.3361866774206,1197.112944128804,679.5872617923388,1059.7855436407872
2024-12-26,554.0211338271529,617.4210288275955,875.7886829868728,562.9952265276969,617.4210288275955,400.65146844410145,562.9952265276969,875.7886829868728,688.5752206613398,820.5695230957822,1194.5411299781397,678.1272724529364,1057.5087564160126
2024-12-27,531.4836103149345,592.3044040194138,840.1616882218872,540.0926378349462,592.3044040194138,389.78582772038993,540.0926378349462,840.1616882218872,660.5640505487795,787.1888381525418,1145.9473180106822,650.5411238134285,1014.4894075015388
2024-12-30,510.1389274174478,568.517123589284,806.4203188368804,518.4022115148891,568.517123589284,379.3498146064627,518.4022115148891,806.4203188368804,634.0354240421441,755.5748884376096,1099.9254244932708,624.4150237228835,973.7469381464664
2024-12-31,496.76700949819343,553.6149784994903,785.2821822776963,504.8136938602375,553.6149784994903,372.72072553422123,504.8136938602375,785.2821822776963,617.4158931800082,735.7695278837977,1071.0938421474889,608.0476657424972,948.2227849575748
2025-01-02,493.6281054611553,550.116871222334,780.3202476785056,501.62394552487467,550.116871222334,371.1506607383203,501.62394552487467,780.3202476785056,613.5146493321289,731.1204471331716,1064.3259595770267,604.2056165801772,942.2312833666753
2025-01-03,517.2956808652082,576.4928664030233,817.7336123085175,525.6748908090725,576.4928664030233,383.0141616912382,525.6748908090725,817.7336123085175,642.9303249468592,766.1748699274403,1115.3563093972568,633.1749597592983,987.4076614951146
2025-01-06,534.9364095930202,596.1523274151954,845.6198239278008,543.6013659195451,596.1523274151954,391.72181726133,543.6013659195451,845.6198239278008,664.8554247936273,792.3028341428975,1153.3919992681288,654.7673838129366,1021.0800684849912
2025-01-07,506.1210780067256,564.039488052701,800.0689599644337,514.3192805560686,564.039488052701,377.65460746274385,514.3192805560686,800.0689599644337,629.0417669853084,749.6239876984051,1091.262422159747,619.4971368487886,966.077716388718
2025-01-08,506.4977135972322,564.4592242677751,800.6643401180698,514.7020169295547,564.4592242677751,377.84196469440263,514.7020169295547,800.6643401180698,629.5098753642261,750.1818286687449,1092.0744971446231,619.958142485766,966.7966337920799
2025-01-10,482.32797353031674,537.5235987700188,762.457160772556,490.14077286637433,537.5235987700188,365.821716852707,490.14077286637433,762.457160772556,599.4700752848742,714.3836417962465,1039.9614154443523,590.3741448605285,920.6617299040338
2025-01-13,477.30564967355446,515.1796319360614,730.763077849316,469.76643172496847,515.1796319360614,356.9146935888933,469.76643172496847,730.763077849316,593.2279889333781,684.6878955340502,996.7319396995562,584.22677146552,882.3913447426353
2025-01-14,475.61069276939844,513.3501809864911,728.1680699650597,468.09824728730774,513.3501809864911,355.64725620467846,468.09824728730774,728.1680699650597,591.1213809846373,682.2565049219315,993.1924515666543,582.1521276800012,879.2578907326903
2025-01-15,507.7532945614228,548.0432833455516,777.3789406758701,499.7331448849434,548.0432833455516,379.6825193062076,499.7331448849434,777.3789406758701,631.0703969521,728.3645918323251,1060.314133141273,621.4949858345182,938.6796755747289
2025-01-16,497.3948967271654,536.8629514400948,761.5200571949671,489.53836174689593,536.8629514400948,371.93682345782537,489.53836174689593,761.5200571949671,618.1962742175565,713.5056233305007,1038.683243222873,608.816205835994,919.5301838379332
2025-01-17,521.9412240111492,563.357018426718,799.1009022744433,513.6969707808279,563.357018426718,390.291822790617,513.6969707808279,799.1009022744433,648.7041225540205,748.7169668012002,1089.9420297530523,638.8611498886485,964.9087934467257
2025-01-21,530.6046649412506,572.7078993826045,812.36477787109,522.2235694812147,572.7078993826045,396.77008125478443,522.2235694812147,812.36477787109,659.4716373398232,761.144544690906,1108.0334315385505,649.4652861016539,980.9248311735763
2025-01-22,551.196221778039,594.9333867184921,843.8908020487887,542.4898751189037,594.9333867184921,412.16782315024943,542.4898751189037,843.8908020487887,685.0642274540403,790.6828284426133,1151.0336818004173,674.6695525469253,1018.9922865661222
2025-01-23,554.586135586351,597.3726546512527,849.0808178173015,544.7141210357847,597.3726546512527,414.7026979186791,544.7141210357847,849.0808178173015,689.2774433515219,795.5456096668506,1158.112658066221,678.8188401179628,1025.2591945860124
2025-01-24,544.6044217160385,590.2047835367281,833.7986438998764,538.1780993691661,590.2047835367281,407.23867491800604,538.1780993691661,833.7986438998764,676.8714891177017,781.226988740487,1137.2683771860613,666.6011249659764,1006.8060756445433
2025-01-27,496.8298465945291,555.6882529519511,760.6549558194713,506.70420870427125,555.6882529519511,371.51429610016646,506.70420870427125,760.6549558194713,617.4939914055687,712.6950672718189,1037.5032791576762,608.1245789614072,918.4855799311391
2025-01-28,518.8651570704466,572.1187784333903,794.3913914048447,521.6863796759291,572.1187784333903,387.9916331943893,521.6863796759291,794.3913914048447,644.8809769317016,744.3043942670347,1083.518443167498,635.0960139452384,959.2220917573966
2025-01-29,515.6633675636347,569.7651754128026,789.4893971455609,519.5402472899814,569.7651754128026,385.5974320749567,519.5402472899814,789.4893971455609,640.9015747364562,739.7114745711094,1076.8323168502902,631.176992354448,953.3029677109267
2025-01-30,522.1295901798408,574.528267893837,799.3892940864612,523.883472099516,574.528267893837,390.4326773005668,523.883472099516,799.3892940864612,648.9382368652849,748.9871752844215,1090.3353847800083,639.0917119166974,965.2570245581937
2025-01-31,519.3046297572886,572.4559603684472,795.0642315723287,521.9938389477147,572.4559603684472,388.320257545415,521.9938389477147,795.0642315723287,645.4271835361798,744.9348113369025,1084.4361705480571,635.6339328011258,960.0345415898789
2025-02-03,506.7488684888211,563.2287233246118,775.841147254006,513.5799849207741,563.2287233246118,378.93143994190393,513.5799849207741,775.841147254006,629.8220277792454,726.9237574857391,1058.216643726861,620.2655585231646,936.8228006906712
2025-02-04,525.1430135179612,576.858236831378,804.0028965337274,526.0080537521434,576.858236831378,392.6860239100496,526.0080537521434,804.0028965337274,652.6835247492661,753.3098864971256,1096.62815607026,642.7801714794388,970.8279174931956
2025-02-05,531.9858717246739,581.8693912768027,814.4794289775479,530.5774738082182,581.8693912768027,397.80290581117833,530.5774738082182,814.4794289775479,661.1882952570127,763.1258653949166,1110.9177320225467,651.1558966786655,983.4782577081796
2025-02-06,539.958781823221,587.6830699129242,826.6860901118023,535.8786753674161,587.6830699129242,403.7648062554345,535.8786753674161,826.6860901118023,671.0975712669291,774.5628870190897,1127.5671350895545,660.9148164175053,998.2177163091427
2025-02-07,519.3672733598709,572.7420764948482,795.1601399946613,522.2547338733415,572.7420764948482,388.36710053216,522.2547338733415,795.1601399946613,645.5050412745177,745.0246726583641,1084.5669858433596,635.7106091817942,960.1503503442063
2025-02-10,537.6359376900931,586.1728197343938,823.1297761874862,534.5015540811687,586.1728197343938,402.02785383805343,534.5015540811687,823.1297761874862,668.2105822806399,771.2308014629,1122.716463533465,658.0716325384897,993.9234919276378
2025-02-11,533.8064544480625,583.389351303134,817.2667721303739,531.9634490170029,583.389351303134,399.16428237421684,531.9634490170029,817.2667721303739,663.4510395350686,765.7374643868311,1114.7195578557578,653.3843076924438,986.8439552200462
2025-02-12,534.8736692435616,584.1669137099569,818.9006961562441,532.6724691231044,584.1669137099569,399.9623132418372,532.6724691231044,818.9006961562441,664.7774468116781,767.2683682278245,1116.9481656124885,654.690589013147,988.81690714126
2025-02-13,557.4111443823417,600.576579582717,853.4059543919919,547.6356192652712,600.576579582717,416.8151538460214,547.6356192652712,853.4059543919919,692.7885568024328,799.5980430053517,1164.0119733138442,682.2766784430946,1030.481766981937
2025-02-14,563.9402040948834,605.2663558691177,863.402055997456,551.9119907191881,605.2663558691177,421.6973867471387,551.9119907191881,863.402055997456,700.9033171568223,808.9638826040527,1177.6462606015534,690.2683112242541,1042.5519902939695
2025-02-18,567.4557437224281,607.7817973335694,867.438819275268,554.2056954538411,607.7817973335694,423.44992937864106,554.2056954538411,867.438819275268,705.2726693836194,812.7461248070779,1184.9875745676668,694.5713660235516,1049.0511418157812
2025-02-19,567.5186291922018,607.8267002700752,867.5109164805393,554.2466401864133,607.8267002700752,423.48121387148973,554.2466401864133,867.5109164805393,705.3508277309855,812.8136762272953,1185.1188949413297,694.648338452022,1049.1673977081562
2025-02-20,560.6129338891536,602.8959182384827,859.5938643965269,549.7505076978481,602.8959182384827,420.0458702790699,549.7505076978481,859.5938643965269,696.7679589976785,805.3958004553153,1170.6980996310522,686.1957000338851,1036.4008910284067
2025-02-21,525.5196491084678,577.7358397209941,819.2371800576644,526.808295750021,577.7358397209941,402.5164978659235,526.808295750021,819.2371800576644,653.1516331281839,767.5836365566824,1097.4146640928284,643.2411771164161,971.5242008609126
2025-02-24,506.6232426695885,563.8865240830401,808.5995822938314,514.1798003946728,563.8865240830401,392.867489365566,514.1798003946728,808.5995822938314,629.6658914499303,757.6167476329944,1057.9543060265516,620.111791294905,936.5905571887499
2025-02-25,487.28750866418204,542.1322969879669,777.7386483229968,494.3432133017743,542.1322969879669,377.71102043624086,494.3432133017743,777.7386483229968,605.6341235326156,728.7016196315998,1017.5765236267317,596.4446642461874,900.8447319669333
2025-02-26,490.42646107465845,545.6245422234183,782.7485953490688,497.52761633572453,545.6245422234183,380.14411567669146,497.52761633572453,782.7485953490688,609.5354275023005,733.3956855881253,1024.1314305859487,600.2867726180676,906.6476895486376
2025-02-27,449.7458506780122,500.36528077084273,727.7396240644482,456.2579689407309,500.36528077084273,348.61136634148187,456.2579689407309,727.7396240644482,558.9747925911278,681.8550728696948,939.1802808634532,550.4933086405636,831.4417527712318
2025-02-28,470.3372623944858,523.2742803523814,761.0588558014657,477.147535066171,523.2742803523814,364.572381129185,477.147535066171,761.0588558014657,584.5672023399279,713.073501044762,982.1802280783039,575.697397457154,869.5089398809491
2025-03-03,439.95245460295286,487.91906728917024,711.8928022044275,444.9088919715969,487.91906728917024,341.02021417920434,444.9088919715969,711.8928022044275,546.8028925467664,667.0074054941439,918.7292539945778,538.5060963070658,810.7602587702401
