period_end,filing_date,form,source_type,series,accession,source_url,security_name,ticker_guess,cusip,shares,market_value_usd,pct_value
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Broadcom Inc,AVGO,11135F101,10120330.0,2346297307.2,10.08814106943
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,ASML Holding NV,ASML,000000000,1647898.0,1142125145.84,4.910681845318
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Advanced Micro Devices Inc,AMD,007903107,9045838.0,1092646772.02,4.697944604624
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Texas Instruments Inc,TXN,882508104,5527316.0,1036427023.16,4.456222144453
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,QUALCOMM Inc,QCOM,747525103,6629458.0,1018417337.96,4.378787693007
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Applied Materials Inc,AMAT,038222105,6191706.0,1006957146.78,4.329513449307
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Analog Devices Inc,ADI,032654105,4390490.0,932803505.4,4.010682415934
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Lam Research Corp,LRCX,512807306,11973983.0,864880792.09,3.718641883992
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Micron Technology Inc,MU,595112103,9951456.0,837514536.96,3.600977919819
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Intel Corp,INTC,458140100,40632570.0,814683028.5,3.502811554684
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,KLA Corp,KLAC,482480100,1244765.0,784351321.8,3.372397333465
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Marvell Technology Inc,MRVL,573874104,6859566.0,757639064.7,3.257545299547
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Cadence Design Systems Inc,CDNS,127387108,2520782.0,757394159.72,3.256492305974
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Synopsys Inc,SNPS,871607107,1447179.0,702402799.44,3.020051425953
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,NXP Semiconductors NV,NXPI,000000000,1868780.0,388425923.0,1.670076291792
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Microchip Technology Inc,MCHP,595017104,4874052.0,279526882.2,1.201853921785
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Monolithic Power Systems Inc,MPWR,609839105,397905.0,235440388.5,1.012299611538
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,ON Semiconductor Corp,ON,682189105,3081945.0,194316632.25,0.835483888704
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,STMicroelectronics NV,STM,861012102,7457670.0,186218019.9,0.800663091014
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Teradyne Inc,TER,880770102,1309788.0,164928504.96,0.709126681986
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Skyworks Solutions Inc,SWKS,83088M102,1451501.0,128719108.68,0.553440743724
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Universal Display Corp,OLED,91347P105,441677.0,64573177.4,0.277638865677
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Qorvo Inc,QRVO,74736K101,836245.0,58478612.85,0.251434672905
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,34429629.0,3731483191.02,19.54964130199
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,12770372.0,2119881752.0,11.10628823251
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Broadcom Inc,AVGO,11135F101,8867600.0,1484702268.0,7.778514680036
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,QUALCOMM Inc,QCOM,747525103,6519766.0,1001501255.26,5.246972665172
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,ASML Holding NV,ASML,000000000,1416357.0,938520638.91,4.917010450258
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Texas Instruments Inc,TXN,882508104,5103028.0,917014131.6,4.804335548069
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Advanced Micro Devices Inc,AMD,007903107,8895728.0,913947094.72,4.78826701237
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Analog Devices Inc,ADI,032654105,4339354.0,875117521.18,4.584834705227
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Applied Materials Inc,AMAT,038222105,6015037.0,872902169.44,4.573228239471
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,KLA Corp,KLAC,482480100,1211527.0,823596054.6,4.314908206987
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Intel Corp,INTC,458140100,36065099.0,819038398.29,4.291030155961
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Micron Technology Inc,MU,595112103,9374716.0,814569073.24,4.267614881895
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Lam Research Corp,LRCX,512807306,9824873.0,714268267.1,3.742128183454
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Cadence Design Systems Inc,CDNS,127387108,2468187.0,627733999.71,3.28876586043
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Synopsys Inc,SNPS,871607107,1427078.0,612002400.3,3.206346321113
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Marvell Technology Inc,MRVL,573874104,6720214.0,413763575.98,2.167751824182
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,NXP Semiconductors NV,NXPI,000000000,1998253.0,379787965.18,1.989749949283
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Monolithic Power Systems Inc,MPWR,609839105,371741.0,215602345.18,1.129563848038
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Microchip Technology Inc,MCHP,595017104,4419021.0,213924806.61,1.120775043255
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,STMicroelectronics NV,STM,861012102,7306194.0,160444020.24,0.840583458151
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,ON Semiconductor Corp,ON,682189105,2988294.0,121593682.86,0.637042367019
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Teradyne Inc,TER,880770102,1237766.0,102239471.6,0.535643575052
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Skyworks Solutions Inc,SWKS,83088M102,1411206.0,91206243.78,0.47783930923
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Qorvo Inc,QRVO,74736K101,809453.0,58612491.73,0.307077140772
2025-03-31,2025-05-27,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-119583,https://www.sec.gov/Archives/edgar/data/1137360/000175272425119583/primary_doc.xml,Universal Display Corp,OLED,91347P105,390032.0,54401663.36,0.285016158582
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,34631153.0,5471375862.47,20.75915371722
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,12692147.0,2874644374.03,10.90679674415
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Broadcom Inc,AVGO,11135F101,8813326.0,2429393311.9,9.217452880043
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Advanced Micro Devices Inc,AMD,007903107,10207956.0,1448508956.4,5.495842516128
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,ASML Holding NV,ASML,000000000,1577100.0,1263872169.0,4.795305110576
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Micron Technology Inc,MU,595112103,9591768.0,1182185406.0,4.485374279209
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Applied Materials Inc,AMAT,038222105,6440966.0,1179147645.62,4.473848597869
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Lam Research Corp,LRCX,512807306,12026912.0,1170699614.08,4.441795602469
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Texas Instruments Inc,TXN,882508104,5573301.0,1157128753.62,4.390305888466
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Analog Devices Inc,ADI,032654105,4782642.0,1138364448.84,4.319111531303
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,KLA Corp,KLAC,482480100,1258931.0,1127674853.94,4.278553735735
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,QUALCOMM Inc,QCOM,747525103,6978481.0,1111392884.06,4.216777699131
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Intel Corp,INTC,458140100,42551739.0,953158953.6,3.616416369866
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Cadence Design Systems Inc,CDNS,127387108,2567272.0,791104866.8,3.001560841212
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Synopsys Inc,SNPS,871607107,1404188.0,719899103.84,2.731396367779
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Marvell Technology Inc,MRVL,573874104,7194831.0,556879919.4,2.112879125734
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,NXP Semiconductors NV,NXPI,000000000,2019037.0,441139394.13,1.673743629327
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Microchip Technology Inc,MCHP,595017104,4627920.0,325666730.4,1.235624436502
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Monolithic Power Systems Inc,MPWR,609839105,393919.0,288104478.22,1.093108077442
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,STMicroelectronics NV,STM,861012102,7711495.0,234506562.95,0.889750203667
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,ON Semiconductor Corp,ON,682189105,2848640.0,149297222.4,0.566454227832
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Teradyne Inc,TER,880770102,1319806.0,118676955.52,0.450276717275
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Skyworks Solutions Inc,SWKS,83088M102,1252782.0,93357314.64,0.354210511935
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Universal Display Corp,OLED,91347P105,402178.0,62120413.88,0.235693407495
2025-06-30,2025-08-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-196069,https://www.sec.gov/Archives/edgar/data/1137360/000175272425196069/primary_doc.xml,Qorvo Inc,QRVO,74736K101,656000.0,55700960.0,0.211337115179
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,32605626.0,6083557699.08,19.28153500953
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,11103909.0,3101210744.61,9.82913395449
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,Broadcom Inc,AVGO,11135F101,7820081.0,2579922922.71,8.176938005148
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,ASML Holding NV,ASML,000000000,1822485.0,1764329503.65,5.591955032845
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,Intel Corp,INTC,458140100,49514156.0,1661199933.8,5.265090965807
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,Applied Materials Inc,AMAT,038222105,7960705.0,1629874741.7,5.165807319948
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,Lam Research Corp,LRCX,512807306,12117565.0,1622541953.5,5.142566410699
2025-09-30,2025-11-21,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001410368-25-028395,https://www.sec.gov/Archives/edgar/data/1137360/000141036825028395/primary_doc.xml,Micron Technology Inc,MU,595112103,9292416.0,1554807045.12,4.927883971262
