date,same_close_equity,next_day_equity,same_exposure,next_exposure,allocation
2024-09-11,273241545.1970985,531.4660443710712,0.2,0.2,TQQQ
2024-09-12,274858068.6201237,534.6102489196462,0.2,0.2,TQQQ
2024-09-13,275577452.1241329,536.009479424604,0.2,0.2,TQQQ
2024-09-16,274840946.1313117,534.5769449746253,0.2,0.2,TQQQ
2024-09-17,274874032.26606995,534.641298867628,0.2,0.2,TQQQ
2024-09-18,274154708.6559278,533.2421848587052,0.2,0.2,TQQQ
2024-09-19,305238398.3501389,541.303392190518,1.5,0.2,TQQQ
2024-09-20,302319181.1068002,536.1265133807044,1.5,1.5,TQQQ
2024-09-23,305681651.455337,542.0894479775343,1.5,1.5,TQQQ
2024-09-24,312171656.0595489,553.5986864173265,1.5,1.5,TQQQ
2024-09-25,313810738.3603668,556.5054006915065,1.5,1.5,TQQQ
2024-09-26,323793894.03105825,574.2093201804053,1.5,1.5,TQQQ
2024-09-27,319613197.94914585,559.3814021786808,0.75,1.5,TQQQ
2024-09-30,321479382.05946743,565.9137274459331,0.75,1.5,TQQQ
2024-10-01,311268234.62681687,529.9634996702537,0.75,1.5,TQQQ
2024-10-02,313016943.0903898,531.4521701386186,1.5,0.75,TQQQ
2024-10-03,311938911.2789229,530.5370082626733,1.5,0.75,TQQQ
2024-10-04,328428690.72613186,558.5823656660369,1.5,1.5,TQQQ
2024-10-07,312205747.2305524,530.9908354139383,1.5,1.5,TQQQ
2024-10-08,332526104.9555221,565.5511336147392,1.5,1.5,TQQQ
2024-10-09,344545885.9532328,585.9940422097364,1.5,1.5,TQQQ
2024-10-10,342739113.01817614,582.921133146725,1.5,1.5,TQQQ
2024-10-11,344057143.4546575,585.1628025867543,1.5,1.5,TQQQ
2024-10-14,357254461.0153746,607.6084325565745,1.5,1.5,TQQQ
2024-10-15,335875489.03232825,571.2476727234574,1.5,1.5,TQQQ
2024-10-16,335737785.6861444,570.7792686951649,0.75,1.5,TQQQ
2024-10-17,336495377.4542829,573.355193680813,0.75,1.5,TQQQ
2024-10-18,340968856.179924,588.5999336268495,0.75,1.5,TQQQ
2024-10-21,342373539.53858894,591.0247783500304,0.75,0.75,TQQQ
2024-10-22,343126263.97073704,592.3241743000461,0.75,0.75,TQQQ
2024-10-23,331228311.6737021,571.785248807582,0.75,0.75,TQQQ
2024-10-24,343062880.3497693,592.2147578697228,1.5,1.5,TQQQ
2024-10-25,351744359.4506237,607.2012234366816,1.5,1.5,TQQQ
2024-10-28,352238490.301797,608.0542203627413,1.5,1.5,TQQQ
2024-10-29,366858316.0834506,633.2917994810423,1.5,1.5,TQQQ
2024-10-30,354618527.5571992,612.1627767460255,1.5,1.5,TQQQ
2024-10-31,314141894.4552015,542.2896985294558,1.5,1.5,TQQQ
2024-11-01,324183586.5512533,559.6242415356899,1.5,1.5,TQQQ
2024-11-04,319658898.29025054,551.8134659711818,1.5,1.5,TQQQ
2024-11-05,337877654.72875655,583.2637249497018,1.5,1.5,TQQQ
2024-11-06,379012115.3184128,654.2723825852007,1.5,1.5,TQQQ
2024-11-07,392313142.5231236,700.1943698163775,0.75,1.5,TQQQ
2024-11-08,393025983.7235368,701.4666376580623,0.75,0.75,TQQQ
2024-11-11,392491641.4285269,700.5129518750308,0.75,0.75,TQQQ
2024-11-12,390887969.4089251,697.6507430998277,0.75,0.75,TQQQ
2024-11-13,389603269.396348,695.3578305812099,0.75,0.75,TQQQ
2024-11-14,383422659.89475405,684.326775268566,0.75,0.75,TQQQ
2024-11-15,362625626.65960544,647.2085551485842,0.75,0.75,TQQQ
2024-11-18,373611159.88780993,666.8153632874835,1.5,1.5,TQQQ
2024-11-19,384853643.04156923,686.880771640592,1.5,1.5,TQQQ
2024-11-20,384181398.5428294,685.680960158034,1.5,1.5,TQQQ
2024-11-21,389854577.066502,695.806360586098,1.5,1.5,TQQQ
2024-11-22,392029865.32673585,699.6887811003525,1.5,1.5,TQQQ
2024-11-25,394735263.04863334,704.5173327027883,1.5,1.5,TQQQ
2024-11-26,403924432.4071795,720.9180186618725,1.5,1.5,TQQQ
2024-11-27,389276349.1540917,694.774348438515,1.5,1.5,TQQQ
2024-11-29,404192663.73921514,721.3967537541812,1.5,1.5,TQQQ
2024-12-02,423848444.68310285,756.4780846082527,1.5,1.5,TQQQ
2024-12-03,426661910.8041344,766.5209453951524,0.75,1.5,TQQQ
2024-12-04,438352692.53788966,787.5240601331825,0.75,0.75,TQQQ
2024-12-05,435646339.9769522,782.6619529915523,0.75,0.75,TQQQ
2024-12-06,444049579.46459496,797.7588222300318,0.75,0.75,TQQQ
2024-12-09,436268363.5732176,783.7794516549995,0.75,0.75,TQQQ
2024-12-10,432717246.9034932,777.3996806045316,0.75,0.75,TQQQ
2024-12-11,450062181.38723475,808.5607832050351,0.75,0.75,TQQQ
2024-12-12,443370953.55924183,796.5396344905862,0.75,0.75,TQQQ
2024-12-13,450513940.0039415,809.372391725036,0.75,0.75,TQQQ
2024-12-16,465216128.1307029,835.7856591316876,0.75,0.75,TQQQ
2024-12-17,460540985.91887087,827.3865160694061,0.75,0.75,TQQQ
2024-12-18,423200863.0848752,760.3029880320865,0.75,0.75,TQQQ
2024-12-19,414230599.6125785,744.1874298744123,1.5,1.5,TQQQ
2024-12-20,430353476.75659776,773.1530410948544,1.5,1.5,TQQQ
2024-12-23,448333639.2749667,805.4553648386432,1.5,1.5,TQQQ
2024-12-24,475056542.61948127,853.4644901358481,1.5,1.5,TQQQ
2024-12-26,473525663.0838453,850.7141831615739,1.5,1.5,TQQQ
2024-12-27,444631199.18947566,798.803733177287,1.5,1.5,TQQQ
2024-12-30,417846237.89761686,750.6831174581273,1.5,1.5,TQQQ
2024-12-31,401417226.8486185,721.1675203019361,1.5,1.5,TQQQ
2025-01-02,397612596.08478457,714.3322976206401,1.5,1.5,TQQQ
2025-01-03,435740436.0734833,782.8310016622788,2.0,2.0,TQQQ
2025-01-06,458029817.8813693,836.2230905989376,1.5,2.0,TQQQ
2025-01-07,421020892.59050226,802.4395718428623,1.5,0.75,TQQQ
2025-01-08,421490913.97159904,803.3354032907594,1.5,1.5,TQQQ
2025-01-10,417468252.0823981,745.833332594616,0.2,1.5,TQQQ
2025-01-13,416598868.30929714,744.280123713315,0.2,0.2,TQQQ
2025-01-14,416302983.6034102,743.751507045689,0.2,0.2,TQQQ
2025-01-15,472571949.9249219,753.804312370139,2.0,0.2,TQQQ
2025-01-16,453290585.0768167,723.0484116587387,2.0,2.0,TQQQ
2025-01-17,498030340.08317167,794.4132488301617,2.0,2.0,TQQQ
2025-01-21,514563356.993972,820.7852318601102,2.0,2.0,TQQQ
2025-01-22,544516618.1910439,884.4902330096397,1.5,2.0,TQQQ
2025-01-23,549540084.888623,888.5701885898926,1.5,0.75,TQQQ
2025-01-24,534703674.1344054,876.5754381937098,1.5,0.75,TQQQ
2025-01-27,525322473.30950636,761.2312210834399,0.2,1.5,TQQQ
2025-01-28,560270989.0197518,767.9836198837579,1.5,0.2,TQQQ
2025-01-29,555085125.2738358,760.8751697054244,1.5,1.5,TQQQ
2025-01-30,565525959.0038458,775.1867964712623,1.5,1.5,TQQQ
2025-01-31,560936091.6506618,768.8953000101448,1.5,1.5,TQQQ
2025-02-03,540592674.4314895,741.0098454658711,1.5,1.5,TQQQ
2025-02-04,570026605.9784423,781.3559953466437,1.5,1.5,TQQQ
2025-02-05,581168175.5061538,796.628145903732,1.5,1.5,TQQQ
2025-02-06,594233110.6011024,814.5367229038009,1.5,1.5,TQQQ
2025-02-07,560241426.8972297,767.9430980178913,1.5,1.5,TQQQ
2025-02-10,589800955.5086243,808.4614083176168,1.5,1.5,TQQQ
2025-02-11,583499308.1085504,804.1424608115116,1.5,0.75,TQQQ
2025-02-12,585249232.7447796,806.5540981239421,1.5,1.5,TQQQ
2025-02-13,622239387.9667485,857.5316297724634,1.5,1.5,TQQQ
2025-02-14,633171995.3261656,872.5982693775478,1.5,1.5,TQQQ
2025-02-18,639092761.0026429,880.7579004427573,1.5,1.5,TQQQ
2025-02-19,639198833.9835742,880.9040836287977,1.5,1.5,TQQQ
2025-02-20,633365396.2758793,864.8255214503357,0.75,1.5,TQQQ
2025-02-21,603629807.6067553,783.6209083545909,0.75,1.5,TQQQ
2025-02-24,599288817.9394213,741.3554723612828,0.2,1.5,TQQQ
2025-02-25,594714338.4865582,735.6965725552678,0.2,0.2,TQQQ
2025-02-26,595480507.2272216,736.6443682952184,0.2,0.2,TQQQ
2025-02-27,585601572.3758123,724.423545556735,0.2,0.2,TQQQ
2025-02-28,590963860.181649,731.0570105743236,0.2,0.2,TQQQ
2025-03-03,583328338.4715893,721.6114216785563,0.2,0.2,TQQQ
2025-03-04,582046492.4132882,720.0257028037845,0.2,0.2,TQQQ
2025-03-05,586581271.5397881,725.6354909739357,0.2,0.2,TQQQ
2025-03-06,576855151.4552616,713.6037090790237,0.2,0.2,TQQQ
2025-03-07,579248519.1011224,716.5644454527344,0.2,0.2,TQQQ
2025-03-10,566187286.0491582,700.4069328995158,0.2,0.2,TQQQ
2025-03-11,564861968.9461145,698.7674377887381,0.2,0.2,TQQQ
2025-03-12,568722651.1144831,703.5433284225876,0.2,0.2,TQQQ
2025-03-13,562507918.1332718,695.8553386470952,0.2,0.2,TQQQ
2025-03-14,570489504.2871013,705.7290295889854,0.2,0.2,TQQQ
2025-03-17,572701784.5427729,708.4657502232502,0.2,0.2,TQQQ
2025-03-18,566928470.7916809,701.3238219661084,0.2,0.2,TQQQ
2025-03-19,571338226.2513391,706.7789485159968,0.2,0.2,TQQQ
2025-03-20,570163232.0471857,705.3254116617017,0.2,0.2,TQQQ
2025-03-21,571236925.2045132,706.6536331702532,0.2,0.2,TQQQ
2025-03-24,578494513.811542,715.6316966163021,0.2,0.2,TQQQ
2025-03-25,580559012.9101533,718.1856032780397,0.2,0.2,TQQQ
2025-03-26,574102198.5597137,710.1981446280051,0.2,0.2,TQQQ
2025-03-27,572145648.4073734,707.7777771541481,0.2,0.2,TQQQ
2025-03-28,563035397.2417909,696.50786129052,0.2,0.2,TQQQ
2025-03-31,562956842.9683762,696.4106850397206,0.2,0.2,TQQQ
2025-04-01,565550574.150841,699.6192828783487,0.2,0.2,TQQQ
2025-04-02,568078279.82523,702.7462032848904,0.2,0.2,TQQQ
2025-04-03,549821676.8753706,680.1617129716179,0.2,0.2,TQQQ
2025-04-04,529687049.4517071,655.2539960617434,0.2,0.2,TQQQ
2025-04-07,534783698.95083326,655.764295760323,0.2,0.2,SOXL
2025-04-08,528690408.17792284,648.2925599157196,0.2,0.2,TQQQ
2025-04-09,565956964.7074778,693.9896842782606,0.2,0.2,TQQQ
2025-04-10,552036629.7894665,676.92024360128,0.2,0.2,TQQQ
2025-04-11,557875264.0298324,684.0797136418723,0.2,0.2,TQQQ
2025-04-14,560217905.3886062,686.952315338351,0.2,0.2,TQQQ
2025-04-15,560647125.942749,687.478635633763,0.2,0.2,TQQQ
2025-04-16,550512903.0202873,675.0518141527342,0.2,0.2,TQQQ
2025-04-17,550196866.5987221,674.6642828913497,0.2,0.2,TQQQ
2025-04-21,542155911.2549633,664.8042751375888,0.2,0.2,TQQQ
2025-04-22,550444958.8910114,674.9684994702317,0.2,0.2,TQQQ
2025-04-23,557750006.3312608,683.9261197184721,0.2,0.2,TQQQ
2025-04-24,567245116.7326884,695.569246458824,0.2,0.2,TQQQ
2025-04-25,570987592.693791,700.158358127424,0.2,0.2,TQQQ
2025-04-28,570902781.7120901,700.0543609154729,0.2,0.2,TQQQ
2025-04-29,573130375.3449036,702.7858883960747,0.2,0.2,TQQQ
2025-04-30,573151271.9329523,702.8115122817176,0.2,0.2,TQQQ
2025-05-01,577098987.7567637,707.6522938764864,0.2,0.2,TQQQ
2025-05-02,582507070.3051103,714.2838113492288,0.2,0.2,TQQQ
2025-05-05,580487952.4264644,711.8079217206839,0.2,0.2,TQQQ
2025-05-06,577187923.5925543,707.7613490811226,0.2,0.2,TQQQ
2025-05-07,578530688.0060276,709.4078782511417,0.2,0.2,TQQQ
2025-05-08,581977683.4490359,713.6346647885922,0.2,0.2,TQQQ
2025-05-09,581702007.2675481,713.2966241987876,0.2,0.2,TQQQ
2025-05-12,634525694.5351955,730.5695955071208,0.75,0.2,TQQQ
2025-05-13,656337230.2370342,755.6825971590935,0.75,0.75,TQQQ
2025-05-14,665023176.4928241,765.6832768752039,0.75,0.75,TQQQ
2025-05-15,666582730.8331211,767.4788905018464,0.75,0.75,TQQQ
2025-05-16,672745179.1536251,774.5741073159458,0.75,0.75,TQQQ
2025-05-19,674086915.622895,776.1189334405201,0.75,0.75,TQQQ
2025-05-20,668794119.1254565,770.0250018164152,0.75,0.75,TQQQ
2025-05-21,647920824.1066239,745.9922560503358,0.75,0.75,TQQQ
2025-05-22,652927606.5445864,751.756881584017,1.5,1.5,TQQQ
2025-05-23,624674448.026948,719.2272318506841,1.5,1.5,TQQQ
2025-05-27,689948981.8128631,794.3819342616309,1.5,1.5,TQQQ
2025-05-28,676673182.4848962,779.0966661809251,1.5,1.5,TQQQ
2025-05-29,681601110.6228768,784.7705017678195,1.5,1.5,TQQQ
2025-05-30,676225281.9465791,778.5809699405303,1.5,1.5,TQQQ
2025-06-02,699555195.7817107,805.4421764457031,1.5,1.5,TQQQ
2025-06-03,724026386.149914,833.6174068624509,1.5,1.5,TQQQ
2025-06-04,732770592.2852136,843.6851648654996,1.5,1.5,TQQQ
2025-06-05,707177523.4602789,814.2182447703018,1.5,1.5,TQQQ
2025-06-06,722320847.0724347,849.0891787647721,0.75,1.5,TQQQ
2025-06-09,724729912.0643728,851.9210380747811,0.75,0.75,TQQQ
2025-06-10,735230468.9703066,864.2644575897631,0.75,0.75,TQQQ
2025-06-11,729569491.2777355,857.6099702944394,0.75,0.75,TQQQ
2025-06-12,733135022.1630042,861.8012568999742,0.75,0.75,TQQQ
2025-06-13,712358462.7862034,837.3783819264705,0.75,0.75,TQQQ
2025-06-16,734145833.4896436,862.9894670460621,0.75,0.75,TQQQ
2025-06-17,717874570.5908629,843.8625744633731,0.75,0.75,TQQQ
2025-06-18,717142597.8171554,843.0021394311786,0.75,0.75,TQQQ
2025-06-20,709747646.0630234,834.3093631706435,0.75,0.75,TQQQ
2025-06-23,726278955.7475674,853.7419411183043,0.75,0.75,TQQQ
2025-06-24,751071633.2873245,882.8857686804365,0.75,0.75,TQQQ
2025-06-25,755396909.5073851,887.970137003055,0.75,0.75,TQQQ
2025-06-26,770917744.801335,906.2149008734264,0.75,0.75,TQQQ
2025-06-27,776582700.1112328,912.874063863551,0.75,0.75,TQQQ
2025-06-30,787885237.6491185,926.1602127472465,0.75,0.75,TQQQ
2025-07-01,772863234.5133696,908.5018267853419,0.75,0.75,TQQQ
2025-07-02,784400325.7395556,922.0636938618355,0.75,0.75,TQQQ
2025-07-03,800872691.0597718,941.4269826257456,0.75,0.75,TQQQ
2025-07-07,787487023.809626,925.6921118149284,0.75,0.75,TQQQ
2025-07-08,788270473.4421415,926.6130579675589,0.75,0.75,TQQQ
2025-07-09,800517577.6097727,941.0095462623204,0.75,0.75,TQQQ
2025-07-10,797754689.0259777,937.7617668189594,0.75,0.75,TQQQ
2025-07-11,793215534.876459,932.4259846873451,0.75,0.75,TQQQ
2025-07-14,799539879.2721443,939.8602604817131,0.75,0.75,TQQQ
2025-07-15,801099038.6149606,941.6930544974484,0.75,0.75,TQQQ
2025-07-16,802798920.8179246,943.6912684345949,0.75,0.75,TQQQ
2025-07-17,816812800.0412902,960.1646033096756,0.75,0.75,TQQQ
2025-07-18,814701506.7592773,957.6827750664212,0.75,0.75,TQQQ
2025-07-21,823998926.6706684,968.6119053403015,0.75,0.75,TQQQ
2025-07-22,814385450.5518881,957.3112505470012,0.75,0.75,TQQQ
2025-07-23,822416589.1782044,966.7518653768278,0.75,0.75,TQQQ
2025-07-24,826489389.4829506,971.5394479034097,0.75,0.75,TQQQ
2025-07-25,829994570.117466,975.6597927037093,0.75,0.75,TQQQ
2025-07-28,836085178.1710227,982.8193110968618,0.75,0.75,TQQQ
2025-07-29,833221807.5354902,979.4534148593693,0.75,0.75,TQQQ
2025-07-30,835389327.5757908,982.0013377366256,0.75,0.75,TQQQ
2025-07-31,825050577.366186,969.8481222223472,0.75,0.75,TQQQ
2025-08-01,787941493.5610303,926.2263416513746,0.75,0.75,TQQQ
2025-08-04,810519557.9973534,1002.2949404904266,0.75,1.5,SOXL
2025-08-05,798848083.1168342,987.8619017002093,0.75,0.75,SOXL
2025-08-06,785897749.2004782,971.847415641296,0.75,0.75,SOXL
2025-08-07,810712982.8206578,1002.5341311673824,0.75,0.75,SOXL
2025-08-08,827981152.5940298,1023.8880874348225,0.75,0.75,SOXL
2025-08-11,825565831.3021396,1020.9012818893749,0.75,0.75,SOXL
2025-08-12,883348974.2671686,1092.3563766715204,0.75,0.75,SOXL
2025-08-13,913398642.5016701,1129.5160357293157,0.75,0.75,SOXL
2025-08-14,916909297.6498566,1133.857339844824,0.75,0.75,SOXL
2025-08-15,868991291.6040897,1074.601551944122,0.75,0.75,SOXL
2025-08-18,876611262.8597089,1084.0244690851475,1.5,1.5,SOXL
2025-08-19,814996841.1086084,1007.8315844434015,1.5,1.5,SOXL
2025-08-20,794497657.1482615,982.48213030018,1.5,1.5,SOXL
2025-08-21,773711474.9999998,956.7777719120961,1.5,1.5,SOXL
2025-08-22,869853132.9223429,1075.6673117820774,1.5,1.5,SOXL
2025-08-25,862723131.2288461,1066.8502949037463,1.5,1.5,SOXL
2025-08-26,893060660.8512725,1104.365925646411,1.5,1.5,SOXL
2025-08-27,904567566.009363,1118.5954562072206,1.5,1.5,SOXL
2025-08-28,921419825.0374618,1139.435093934695,1.5,1.5,SOXL
2025-08-29,800792394.9126213,990.2662531516021,1.5,1.5,SOXL
2025-09-02,764350739.0329789,945.2022112653013,1.5,1.5,SOXL
2025-09-03,748912380.2963169,935.6566125819917,1.5,0.75,SOXL
2025-09-04,793408127.6985291,977.3498146681143,2.0,1.5,SOXL
2025-09-05,842899523.7436945,1023.0738295827824,2.0,1.5,SOXL
2025-09-08,883052709.5428082,1059.6259384714508,2.0,1.5,SOXL
2025-09-09,889574570.2437761,1065.495406418688,2.0,1.5,SOXL
2025-09-10,982525000.6582236,1148.9945249389825,2.0,1.5,SOXL
2025-09-11,997211326.5202879,1183.3437944144193,0.75,1.5,SOXL
2025-09-12,1000544449.1002183,1187.2990542636494,0.75,0.75,SOXL
2025-09-15,1018472342.6887143,1208.5732426534832,0.75,0.75,SOXL
2025-09-16,1030693954.838369,1223.0760551571273,0.75,0.75,SOXL
2025-09-17,1030440356.4720182,1222.7751218994374,0.75,0.75,SOXL
2025-09-18,1110843150.6599987,1318.1853373930041,0.75,0.75,SOXL
2025-09-19,1095488161.9192164,1299.9642942134085,0.75,0.75,SOXL
2025-09-22,1130572249.0182328,1341.5969307942482,0.75,0.75,SOXL
2025-09-23,1127616101.367494,1338.089009368926,0.75,0.75,SOXL
2025-09-24,1125150506.0605133,1335.1632033452079,0.75,0.75,SOXL
2025-09-25,1116514426.1569772,1324.915173373891,0.75,0.75,SOXL
2025-09-26,1120719958.1163955,1329.9056804149159,0.75,0.75,SOXL
2025-09-29,1120719958.1163955,1329.9056804149159,0.75,0.75,SOXL
2025-09-30,1140979878.9998431,1353.9471759486785,0.75,0.75,SOXL
2025-10-01,1190594830.2294207,1412.82290578276,0.75,0.75,SOXL
2025-10-02,1201494778.0423055,1476.6414460067033,0.75,0.75,TQQQ
2025-10-03,1189269314.6579008,1461.6163071047565,0.75,0.75,TQQQ
2025-10-06,1209204090.581453,1486.116219117306,0.75,0.75,TQQQ
2025-10-07,1194546516.2223544,1468.1020069941067,0.75,0.75,TQQQ
2025-10-08,1224917829.5169518,1505.4284613408583,0.75,0.75,TQQQ
2025-10-09,1221289649.2566633,1500.9694146235229,0.75,0.75,TQQQ
2025-10-10,1125174337.3064737,1382.8433471488327,0.75,0.75,TQQQ
2025-10-13,1232278650.0394118,1514.4749364972392,1.5,1.5,TQQQ
2025-10-14,1194676187.1102498,1468.2613729862906,1.5,1.5,TQQQ
2025-10-15,1231356572.6193037,1513.341699998969,1.5,1.5,TQQQ
2025-10-16,1210774268.287991,1488.0459732214788,1.5,1.5,TQQQ
2025-10-17,1245300010.4343693,1530.4782357158292,1.5,1.5,TQQQ
2025-10-20,1315354847.0909445,1616.5758844038091,1.5,1.5,TQQQ
2025-10-21,1313160371.8618262,1613.878866376955,1.5,1.5,TQQQ
2025-10-22,1255221436.0222852,1542.671703797696,1.5,1.5,TQQQ
2025-10-23,1302382268.227296,1600.632537864371,1.5,1.5,TQQQ
2025-10-24,1363237765.8593705,1675.424165479518,1.5,1.5,TQQQ
2025-10-27,1417521920.1928384,1808.8550111479972,0.75,1.5,TQQQ
2025-10-28,1441810827.6667378,1839.8493198592842,0.75,0.75,TQQQ
2025-10-29,1455612720.5874286,1857.4614800786642,0.75,0.75,TQQQ
2025-10-30,1405647994.3607247,1793.7030689187745,0.75,0.75,TQQQ
2025-10-31,1420579012.228443,1812.7560698684094,0.75,0.75,TQQQ
2025-11-03,1435184025.516712,1831.3930666569843,0.75,0.75,TQQQ
2025-11-04,1307116398.7513695,1747.3459381494847,0.75,0.75,SOXL
2025-11-05,1326179403.4366534,1772.8292568788456,0.75,0.75,TQQQ
2025-11-06,1245045358.3165066,1698.2699453813257,0.75,0.75,SOXL
2025-11-07,1217472639.9852946,1660.6601357936029,0.75,0.75,SOXL
2025-11-10,1277293161.1065009,1756.7428103471002,0.75,0.75,TQQQ
2025-11-11,1210175657.504566,1664.4318237298992,0.75,0.75,SOXL
2025-11-12,1251421727.294017,1721.1601761270288,0.75,0.75,SOXL
2025-11-13,1155009905.0579991,1588.5588433219086,0.75,0.75,SOXL
2025-11-14,1155671985.9991293,1566.6867575732201,0.75,1.5,TQQQ
2025-11-17,1110616828.3033576,1505.6077318829741,0.75,0.75,SOXL
2025-11-18,1095603594.0191305,1429.2851389682078,0.2,0.75,SOXL
2025-11-19,1099368472.790626,1442.68339252469,0.2,0.2,TQQQ
2025-11-20,1067879332.8593591,1287.7233165307584,0.2,0.75,SOXL
2025-11-21,1072615224.0863433,1295.4137129604198,0.2,0.2,TQQQ
2025-11-24,1177324539.0500073,1329.1361213774517,0.75,0.2,SOXL
2025-11-25,1184957717.9380326,1337.7535700455962,0.75,0.75,SOXL
2025-11-26,1259160918.7625477,1421.524995227365,0.75,0.75,SOXL
2025-11-28,1309042192.2170334,1477.8382717536153,0.75,0.75,SOXL
2025-12-01,1310232014.8143437,1479.1815175109766,0.75,0.75,SOXL
2025-12-02,1369463583.6137974,1546.05077488731,0.75,0.75,SOXL
2025-12-03,1434653864.1128018,1619.647097481478,0.75,0.75,SOXL
2025-12-04,1401852051.3262284,1582.6156139990433,0.75,0.75,SOXL
2025-12-05,1433049161.0864673,1617.835474020282,0.75,0.75,SOXL
2025-12-08,1467488607.1404068,1656.7157574359808,0.75,0.75,SOXL
2025-12-09,1462901732.310737,1651.53742230566,0.75,0.75,SOXL
2025-12-10,1505604150.1207707,1699.7461566851077,0.75,0.75,SOXL
2025-12-11,1486044928.8479855,1677.6648472097695,0.75,0.75,SOXL
2025-12-12,1324313007.042596,1495.0782008592291,0.75,0.75,SOXL
2025-12-15,1299071423.757564,1466.581810108753,1.5,1.5,SOXL
2025-12-16,1255537791.326923,1417.4346791018486,2.0,2.0,SOXL
2025-12-17,1227754075.413209,1103.7714606590862,0.2,2.0,SOXL
2025-12-18,1245278832.0347857,1119.526510144369,0.2,0.2,SOXL
2025-12-19,1447983579.9326396,1137.7500062133554,2.0,0.2,SOXL
2025-12-22,1554881492.200162,1221.744812530307,2.0,2.0,SOXL
2025-12-23,1586511250.8321643,1246.597827839888,2.0,2.0,SOXL
2025-12-24,1623541825.701359,1275.694522976079,2.0,2.0,SOXL
2025-12-26,1623541825.701359,1275.694522976079,2.0,2.0,SOXL
2025-12-29,1594897612.4371872,1253.1873935645672,2.0,2.0,SOXL
2025-12-30,1586708301.2612748,1244.6077485369065,1.5,2.0,SOXL
